Ticker,Date,V,P
XRAY,2017-01-11,99.40,57.41
XRAY,2017-01-12,111.20,56.76
XRAY,2017-01-13,96.56,57.58
XRAY,2017-01-17,102.69,57.93
XRAY,2017-01-18,147.76,56.31
XRAY,2017-01-19,121.13,55.44
XRAY,2017-01-20,294.97,55.78
XRAY,2017-01-23,132.07,55.36
XRAY,2017-01-24,105.02,55.98
XRAY,2017-01-25,99.83,56.67
XRAY,2017-01-26,82.53,56.36
XRAY,2017-01-27,121.04,56.33
XRAY,2017-01-30,82.21,56.10
XRAY,2017-01-31,127.21,56.46
XRAY,2017-02-01,91.21,56.66
XRAY,2017-02-02,94.11,56.28
XRAY,2017-02-03,66.79,56.90
XRAY,2017-02-06,106.26,57.02
XRAY,2017-02-07,87.33,57.19
XRAY,2017-02-08,75.31,57.08
XRAY,2017-02-09,131.44,58.36
XRAY,2017-02-10,69.76,58.15
XRAY,2017-02-13,79.09,58.59
XRAY,2017-02-14,133.51,59.49
XRAY,2017-02-15,89.20,60.12
XRAY,2017-02-16,141.36,60.49
XRAY,2017-02-17,264.80,62.42
XRAY,2017-02-21,155.73,62.24
XRAY,2017-02-22,90.87,62.08
XRAY,2017-02-23,71.39,62.19
XRAY,2017-02-24,65.62,62.53
XRAY,2017-02-27,100.19,61.93
XRAY,2017-02-28,160.92,63.25
XRAY,2017-03-01,128.92,64.23
XRAY,2017-03-02,61.93,63.38
XRAY,2017-03-03,78.20,63.10
XRAY,2017-03-06,68.67,62.49
XRAY,2017-03-07,65.68,62.29
XRAY,2017-03-08,82.41,62.43
XRAY,2017-03-09,95.19,62.56
XRAY,2017-03-10,93.76,63.13
XRAY,2017-03-13,113.11,63.67
XRAY,2017-03-14,60.58,63.39
XRAY,2017-03-15,130.06,63.25
XRAY,2017-03-16,119.85,62.84
XRAY,2017-03-17,114.35,63.00
XRAY,2017-03-20,96.16,62.49
XRAY,2017-03-21,94.39,62.14
XRAY,2017-03-22,48.54,62.39
XRAY,2017-03-23,69.97,62.06
XRAY,2017-03-24,56.67,62.18
XRAY,2017-03-27,59.65,62.30
XRAY,2017-03-28,58.58,62.68
XRAY,2017-03-29,69.43,62.76
XRAY,2017-03-30,38.94,62.47
XRAY,2017-03-31,66.27,62.27
XRAY,2017-04-03,81.65,62.46
XRAY,2017-04-04,84.11,61.61
XRAY,2017-04-05,92.51,61.82
XRAY,2017-04-06,108.88,62.86
XRAY,2017-04-07,82.39,62.29
XRAY,2017-04-10,45.43,62.47
XRAY,2017-04-11,69.74,62.50
XRAY,2017-04-12,58.07,61.82
XRAY,2017-04-13,56.67,61.63
XRAY,2017-04-17,36.17,62.24
XRAY,2017-04-18,58.90,61.96
XRAY,2017-04-19,74.41,62.18
XRAY,2017-04-20,81.96,62.50
XRAY,2017-04-21,86.41,62.36
XRAY,2017-04-24,72.21,63.15
XRAY,2017-04-25,68.97,62.80
XRAY,2017-04-26,55.49,63.12
XRAY,2017-04-27,46.87,63.29
XRAY,2017-04-28,70.29,63.06
XRAY,2017-05-01,47.07,62.84
XRAY,2017-05-02,57.41,63.07
XRAY,2017-05-03,102.17,63.63
XRAY,2017-05-04,111.50,65.14
XRAY,2017-05-05,63.94,65.41
XRAY,2017-05-08,145.84,65.30
XRAY,2017-05-09,162.22,63.07
XRAY,2017-05-10,97.81,62.35
XRAY,2017-05-11,75.93,62.52
XRAY,2017-05-12,90.52,61.48
XRAY,2017-05-15,89.16,61.88
XRAY,2017-05-16,57.63,61.99
XRAY,2017-05-17,73.09,61.18
XRAY,2017-05-18,61.03,61.49
XRAY,2017-05-19,89.44,61.45
XRAY,2017-05-22,83.96,62.41
XRAY,2017-05-23,132.94,62.97
XRAY,2017-05-24,61.06,62.55
XRAY,2017-05-25,48.26,62.89
XRAY,2017-05-26,42.61,62.54
XRAY,2017-05-30,106.13,62.44
XRAY,2017-05-31,86.84,63.34
XRAY,2017-06-01,75.94,63.88
XRAY,2017-06-02,55.04,64.27
XRAY,2017-06-05,39.68,63.72
XRAY,2017-06-06,33.53,63.37
XRAY,2017-06-07,45.78,63.45
XRAY,2017-06-08,63.73,63.27
XRAY,2017-06-09,71.38,63.16
XRAY,2017-06-12,150.30,62.57
XRAY,2017-06-13,52.03,63.10
XRAY,2017-06-14,57.21,63.55
XRAY,2017-06-15,65.06,63.13
XRAY,2017-06-16,105.33,63.52
XRAY,2017-06-19,42.20,63.80
XRAY,2017-06-20,58.96,63.17
XRAY,2017-06-21,60.56,63.59
XRAY,2017-06-22,52.64,63.65
XRAY,2017-06-23,80.72,63.67
XRAY,2017-06-26,54.20,63.89
XRAY,2017-06-27,115.74,64.25
XRAY,2017-06-28,74.59,65.15
XRAY,2017-06-29,74.26,64.44
XRAY,2017-06-30,48.27,64.74
XRAY,2017-07-03,30.72,64.54
XRAY,2017-07-05,66.85,64.98
XRAY,2017-07-06,124.68,64.20
XRAY,2017-07-07,63.17,64.51
XRAY,2017-07-10,73.69,64.15
XRAY,2017-07-11,74.83,64.01
XRAY,2017-07-12,65.92,64.31
XRAY,2017-07-13,49.82,64.78
XRAY,2017-07-14,59.45,65.01
XRAY,2017-07-17,50.18,64.96
XRAY,2017-07-18,58.61,64.90
XRAY,2017-07-19,112.44,64.52
XRAY,2017-07-20,167.36,62.94
XRAY,2017-07-21,175.80,62.83
XRAY,2017-07-24,172.10,62.60
XRAY,2017-07-25,70.23,62.96
XRAY,2017-07-26,62.81,63.08
XRAY,2017-07-27,75.82,62.82
XRAY,2017-07-28,64.17,62.56
XRAY,2017-07-31,77.17,61.94
XRAY,2017-08-01,143.06,61.43
XRAY,2017-08-02,61.88,61.07
XRAY,2017-08-03,39.90,61.26
XRAY,2017-08-04,89.00,61.50
XRAY,2017-08-07,98.75,62.25
XRAY,2017-08-08,125.50,61.35
XRAY,2017-08-09,339.83,56.13
XRAY,2017-08-10,195.03,55.42
XRAY,2017-08-11,196.56,55.25
XRAY,2017-08-14,155.92,54.21
XRAY,2017-08-15,154.08,53.68
XRAY,2017-08-16,115.58,53.40
XRAY,2017-08-17,86.55,53.09
XRAY,2017-08-18,82.98,52.78
XRAY,2017-08-21,68.11,52.71
XRAY,2017-08-22,71.76,53.61
XRAY,2017-08-23,63.30,53.14
XRAY,2017-08-24,170.20,54.54
XRAY,2017-08-25,100.17,54.72
XRAY,2017-08-28,96.02,55.08
XRAY,2017-08-29,124.94,55.62
XRAY,2017-08-30,103.56,55.59
XRAY,2017-08-31,84.66,56.49
XRAY,2017-09-01,94.17,56.58
XRAY,2017-09-05,68.75,56.41
XRAY,2017-09-06,79.45,56.86
XRAY,2017-09-07,149.00,57.75
XRAY,2017-09-08,151.30,58.35
XRAY,2017-09-11,115.72,59.15
XRAY,2017-09-12,85.91,59.35
XRAY,2017-09-13,124.42,59.05
XRAY,2017-09-14,120.04,58.03
XRAY,2017-09-15,154.33,59.25
XRAY,2017-09-18,114.98,58.62
XRAY,2017-09-19,90.29,57.77
XRAY,2017-09-20,64.33,58.56
XRAY,2017-09-21,63.15,57.73
XRAY,2017-09-22,55.99,58.44
XRAY,2017-09-25,71.90,59.07
XRAY,2017-09-26,81.13,59.46
XRAY,2017-09-27,70.41,59.68
XRAY,2017-09-28,58.12,59.23
XRAY,2017-09-29,64.23,59.81
XRAY,2017-10-02,364.49,56.33
XRAY,2017-10-03,190.10,55.65
XRAY,2017-10-04,267.46,57.21
XRAY,2017-10-05,189.77,58.98
XRAY,2017-10-06,183.84,58.51
XRAY,2017-10-09,59.65,58.09
XRAY,2017-10-10,130.63,57.57
XRAY,2017-10-11,79.55,57.32
XRAY,2017-10-12,109.43,58.41
XRAY,2017-10-13,81.40,58.22
XRAY,2017-10-16,117.26,59.19
XRAY,2017-10-17,100.21,59.50
XRAY,2017-10-18,142.79,59.50
XRAY,2017-10-19,112.05,60.67
XRAY,2017-10-20,136.62,61.84
XRAY,2017-10-23,142.25,61.82
XRAY,2017-10-24,173.22,61.09
XRAY,2017-10-25,100.85,61.00
XRAY,2017-10-26,74.01,61.37
XRAY,2017-10-27,95.80,61.35
XRAY,2017-10-30,80.23,61.28
XRAY,2017-10-31,110.67,61.07
XRAY,2017-11-01,111.05,61.16
XRAY,2017-11-02,144.46,61.16
XRAY,2017-11-03,302.59,64.80
XRAY,2017-11-06,181.06,63.87
XRAY,2017-11-07,147.01,64.38
XRAY,2017-11-09,122.52,65.56
XRAY,2017-11-10,126.57,65.58
XRAY,2017-11-13,134.99,65.80
XRAY,2017-11-14,149.65,65.39
XRAY,2017-11-15,168.60,66.60
XRAY,2017-11-16,94.59,67.18
XRAY,2017-11-17,92.74,67.55
XRAY,2017-11-20,132.50,66.43
XRAY,2017-11-21,122.36,67.01
XRAY,2017-11-22,80.55,67.59
XRAY,2017-11-24,39.81,67.51
XRAY,2017-11-27,76.09,68.00
XRAY,2017-11-28,132.72,68.58
XRAY,2017-11-29,127.45,68.36
XRAY,2017-11-30,173.23,67.01
XRAY,2017-12-01,126.71,66.08
XRAY,2017-12-04,108.00,65.75
XRAY,2017-12-05,98.88,65.61
XRAY,2017-12-06,76.51,65.50
XRAY,2017-12-07,136.58,64.99
XRAY,2017-12-08,126.32,64.90
XRAY,2017-12-11,103.11,65.02
XRAY,2017-12-12,68.72,64.99
XRAY,2017-12-13,105.49,66.06
XRAY,2017-12-14,60.33,65.65
XRAY,2017-12-15,105.84,66.48
XRAY,2017-12-18,88.44,66.65
XRAY,2017-12-19,66.11,66.60
XRAY,2017-12-20,68.11,66.15
XRAY,2017-12-21,56.56,65.50
XRAY,2017-12-22,39.40,65.82
XRAY,2017-12-26,56.69,66.26
XRAY,2017-12-27,59.98,66.03
XRAY,2017-12-28,47.07,66.43
XRAY,2017-12-29,59.86,65.83
XRAY,2018-01-02,108.81,67.14
XRAY,2018-01-03,102.21,66.91
XRAY,2018-01-04,70.22,66.90
XRAY,2018-01-05,90.03,67.84
XRAY,2018-01-08,80.49,68.30
XRAY,2018-01-09,174.95,65.45
XRAY,2018-01-10,271.52,62.76
XRAY,2018-01-11,422.19,64.25
XRAY,2018-01-12,109.33,65.79
XRAY,2018-01-16,80.04,65.65
XRAY,2018-01-17,330.24,62.65
XRAY,2018-01-18,135.63,62.31
XRAY,2018-01-19,138.60,61.95
XRAY,2018-01-22,167.04,60.80
XRAY,2018-01-23,396.97,61.17
XRAY,2018-01-24,333.93,61.83
XRAY,2018-01-25,159.84,62.81
XRAY,2018-01-26,110.89,62.84
XRAY,2018-01-29,124.36,61.98
XRAY,2018-01-30,83.33,61.40
XRAY,2018-01-31,114.48,60.81
XRX,2000-01-03,212.21,74.28
XRX,2000-01-04,143.52,70.81
XRX,2000-01-05,145.15,71.21
XRX,2000-01-06,103.27,72.93
XRX,2000-01-07,151.62,74.65
XRX,2000-01-10,119.73,72.93
XRX,2000-01-11,138.91,72.16
XRX,2000-01-12,71.42,71.98
XRX,2000-01-13,105.82,73.88
XRX,2000-01-14,97.20,72.35
XRX,2000-01-18,83.22,72.56
XRX,2000-01-19,255.59,73.12
XRX,2000-01-20,97.60,69.86
XRX,2000-01-21,101.42,67.96
XRX,2000-01-24,115.74,66.79
XRX,2000-01-25,149.98,67.37
XRX,2000-01-26,107.21,67.56
XRX,2000-01-27,107.00,65.84
XRX,2000-01-28,82.46,62.95
XRX,2000-01-31,67.01,64.12
XRX,2000-02-01,67.01,63.90
XRX,2000-02-02,73.31,64.30
XRX,2000-02-03,86.88,66.79
XRX,2000-02-04,80.45,67.56
XRX,2000-02-07,50.51,66.61
XRX,2000-02-08,92.57,66.79
XRX,2000-02-09,103.16,66.42
XRX,2000-02-10,154.88,63.72
XRX,2000-02-11,99.85,62.18
XRX,2000-02-14,171.94,67.56
XRX,2000-02-15,136.73,68.33
XRX,2000-02-16,63.86,65.84
XRX,2000-02-17,91.02,64.12
XRX,2000-02-18,72.15,64.49
XRX,2000-02-22,71.28,64.30
XRX,2000-02-23,76.54,63.35
XRX,2000-02-24,91.16,62.58
XRX,2000-02-25,128.32,61.82
XRX,2000-02-28,80.89,63.72
XRX,2000-02-29,182.81,66.79
XRX,2000-03-01,106.72,66.82
XRX,2000-03-02,87.00,65.67
XRX,2000-03-03,83.95,64.90
XRX,2000-03-06,87.29,66.63
XRX,2000-03-07,107.04,64.12
XRX,2000-03-08,132.75,65.86
XRX,2000-03-09,469.09,69.73
XRX,2000-03-10,382.25,75.34
XRX,2000-03-13,212.00,75.93
XRX,2000-03-14,228.19,72.06
XRX,2000-03-15,333.99,79.03
XRX,2000-03-16,284.65,79.43
XRX,2000-03-17,150.35,79.99
XRX,2000-03-20,148.41,80.58
XRX,2000-03-21,271.12,92.20
XRX,2000-03-22,254.76,83.68
XRX,2000-03-23,107.87,83.31
XRX,2000-03-24,108.82,83.09
XRX,2000-03-27,66.29,83.53
XRX,2000-03-28,90.32,82.91
XRX,2000-03-29,120.70,82.91
XRX,2000-03-30,100.27,82.32
XRX,2000-03-31,109.91,80.58
XRX,2000-04-03,132.90,77.67
XRX,2000-04-04,164.63,78.66
XRX,2000-04-05,86.37,79.03
XRX,2000-04-06,146.69,84.86
XRX,2000-04-07,159.75,86.01
XRX,2000-04-10,140.03,84.08
XRX,2000-04-11,67.57,82.32
XRX,2000-04-12,77.98,82.53
XRX,2000-04-13,81.06,79.03
XRX,2000-04-14,141.15,74.79
XRX,2000-04-17,112.95,77.11
XRX,2000-04-18,73.69,74.38
XRX,2000-04-19,75.02,79.81
XRX,2000-04-20,54.70,77.67
XRX,2000-04-24,67.44,74.79
XRX,2000-04-25,220.51,82.72
XRX,2000-04-26,146.39,86.78
XRX,2000-04-27,99.63,83.87
XRX,2000-04-28,81.16,82.13
XRX,2000-05-01,76.37,83.87
XRX,2000-05-02,47.13,82.13
XRX,2000-05-03,62.26,82.91
XRX,2000-05-04,62.27,82.91
XRX,2000-05-05,100.14,86.01
XRX,2000-05-08,131.33,87.18
XRX,2000-05-09,94.21,86.78
XRX,2000-05-10,92.46,85.23
XRX,2000-05-11,289.73,79.03
XRX,2000-05-12,188.28,83.68
XRX,2000-05-15,106.91,82.53
XRX,2000-05-16,72.79,84.46
XRX,2000-05-17,61.47,84.08
XRX,2000-05-18,61.41,83.09
XRX,2000-05-19,61.16,80.58
XRX,2000-05-22,62.42,79.43
XRX,2000-05-23,43.73,79.43
XRX,2000-05-24,87.16,79.81
XRX,2000-05-25,53.44,80.58
XRX,2000-05-26,37.98,78.85
XRX,2000-05-30,95.81,82.91
XRX,2000-05-31,80.55,84.70
XRX,2000-06-01,56.59,85.86
XRX,2000-06-02,73.18,86.05
XRX,2000-06-05,65.50,85.48
XRX,2000-06-06,141.86,81.36
XRX,2000-06-07,56.74,82.74
XRX,2000-06-08,44.07,82.36
XRX,2000-06-09,51.93,80.80
XRX,2000-06-12,32.52,80.80
XRX,2000-06-13,44.27,82.36
XRX,2000-06-14,37.77,80.02
XRX,2000-06-15,70.16,79.02
XRX,2000-06-16,475.76,64.41
XRX,2000-06-19,243.00,64.78
XRX,2000-06-20,102.32,65.38
XRX,2000-06-21,88.26,63.22
XRX,2000-06-22,71.55,63.22
XRX,2000-06-23,121.28,62.44
XRX,2000-06-26,69.13,61.85
XRX,2000-06-27,175.71,59.73
XRX,2000-06-28,115.42,62.44
XRX,2000-06-29,67.95,57.95
XRX,2000-06-30,196.67,64.78
XRX,2000-07-03,48.74,63.63
XRX,2000-07-05,76.57,63.22
XRX,2000-07-06,49.47,61.47
XRX,2000-07-07,99.34,63.22
XRX,2000-07-10,55.50,63.63
XRX,2000-07-11,52.01,62.85
XRX,2000-07-12,68.75,62.44
XRX,2000-07-13,44.09,62.44
XRX,2000-07-14,79.52,63.63
XRX,2000-07-17,53.83,61.94
XRX,2000-07-18,84.74,59.73
XRX,2000-07-19,73.13,58.95
XRX,2000-07-20,67.53,60.51
XRX,2000-07-21,43.71,59.32
XRX,2000-07-24,53.61,58.73
XRX,2000-07-25,87.82,56.79
XRX,2000-07-26,502.37,47.61
XRX,2000-07-27,219.64,47.43
XRX,2000-07-28,127.87,46.64
XRX,2000-07-31,115.51,47.02
XRX,2000-08-01,108.39,48.02
XRX,2000-08-02,87.66,46.46
XRX,2000-08-03,68.44,46.05
XRX,2000-08-04,72.41,48.80
XRX,2000-08-07,82.98,50.14
XRX,2000-08-08,129.49,53.08
XRX,2000-08-09,87.67,50.14
XRX,2000-08-10,79.67,53.08
XRX,2000-08-11,52.68,52.11
XRX,2000-08-14,56.86,52.11
XRX,2000-08-15,67.46,50.36
XRX,2000-08-16,37.25,51.52
XRX,2000-08-17,30.47,51.52
XRX,2000-08-18,49.49,50.73
XRX,2000-08-21,34.64,51.70
XRX,2000-08-22,55.79,51.92
XRX,2000-08-23,52.40,51.52
XRX,2000-08-24,62.04,52.70
XRX,2000-08-25,58.02,51.70
XRX,2000-08-28,62.05,53.48
XRX,2000-08-29,136.91,54.64
XRX,2000-08-30,64.17,54.11
XRX,2000-08-31,74.40,51.33
XRX,2000-09-01,70.96,51.33
XRX,2000-09-05,48.15,50.16
XRX,2000-09-06,125.97,50.54
XRX,2000-09-07,84.52,50.35
XRX,2000-09-08,58.07,49.15
XRX,2000-09-11,35.28,48.58
XRX,2000-09-12,42.01,48.36
XRX,2000-09-13,52.76,48.77
XRX,2000-09-14,139.48,50.54
XRX,2000-09-15,494.27,56.48
XRX,2000-09-18,106.08,53.70
XRX,2000-09-19,64.28,51.93
XRX,2000-09-20,98.23,53.70
XRX,2000-09-21,42.71,48.96
XRX,2000-09-22,58.15,52.31
XRX,2000-09-25,35.72,50.54
XRX,2000-09-26,66.85,48.58
XRX,2000-09-27,86.35,46.78
XRX,2000-09-28,59.14,48.96
XRX,2000-09-29,50.26,47.38
XRX,2000-10-02,56.38,48.36
XRX,2000-10-03,459.15,35.94
XRX,2000-10-04,205.77,34.14
XRX,2000-10-05,116.93,34.37
XRX,2000-10-06,73.67,33.95
XRX,2000-10-09,54.74,32.98
XRX,2000-10-10,85.53,34.37
XRX,2000-10-11,100.90,34.55
XRX,2000-10-12,78.55,35.53
XRX,2000-10-13,103.30,32.98
XRX,2000-10-16,247.40,24.48
XRX,2000-10-17,192.75,23.89
XRX,2000-10-18,102.76,21.32
XRX,2000-10-19,109.52,24.08
XRX,2000-10-20,174.79,26.45
XRX,2000-10-23,119.71,28.82
XRX,2000-10-24,107.73,27.84
XRX,2000-10-25,61.02,26.85
XRX,2000-10-26,49.22,25.27
XRX,2000-10-27,30.05,26.06
XRX,2000-10-30,40.90,26.85
XRX,2000-10-31,60.22,26.65
XRX,2000-11-01,38.29,27.05
XRX,2000-11-02,51.37,27.24
XRX,2000-11-03,120.93,30.01
XRX,2000-11-06,62.66,30.60
XRX,2000-11-07,43.13,31.00
XRX,2000-11-08,30.90,30.01
XRX,2000-11-09,34.67,27.84
XRX,2000-11-10,56.55,25.27
XRX,2000-11-13,66.28,27.05
XRX,2000-11-14,53.75,27.84
XRX,2000-11-15,32.33,27.24
XRX,2000-11-16,24.24,26.65
XRX,2000-11-17,28.12,26.26
XRX,2000-11-20,39.49,24.87
XRX,2000-11-21,69.96,22.50
XRX,2000-11-22,57.00,22.70
XRX,2000-11-24,15.46,23.10
XRX,2000-11-27,32.21,22.90
XRX,2000-11-28,39.38,22.31
XRX,2000-11-29,34.86,21.87
XRX,2000-11-30,35.14,22.07
XRX,2000-12-01,42.64,19.88
XRX,2000-12-04,106.05,15.91
XRX,2000-12-05,120.65,15.11
XRX,2000-12-06,48.39,14.71
XRX,2000-12-07,46.37,14.12
XRX,2000-12-08,38.90,15.11
XRX,2000-12-11,61.37,17.70
XRX,2000-12-12,47.20,17.50
XRX,2000-12-13,43.27,18.10
XRX,2000-12-14,75.78,20.09
XRX,2000-12-15,46.44,19.88
XRX,2000-12-18,37.76,20.28
XRX,2000-12-19,48.94,21.08
XRX,2000-12-20,50.53,19.09
XRX,2000-12-21,77.64,15.31
XRX,2000-12-22,58.05,16.11
XRX,2000-12-26,37.30,15.53
XRX,2000-12-27,57.68,15.91
XRX,2000-12-28,58.97,15.91
XRX,2000-12-29,78.69,14.71
XRX,2001-01-02,35.50,16.31
XRX,2001-01-03,44.35,16.70
XRX,2001-01-04,56.90,19.49
XRX,2001-01-05,32.76,18.89
XRX,2001-01-08,24.65,20.28
XRX,2001-01-09,53.62,18.69
XRX,2001-01-10,97.69,22.67
XRX,2001-01-11,42.93,21.68
XRX,2001-01-12,74.72,24.86
XRX,2001-01-16,51.96,23.46
XRX,2001-01-17,28.77,24.66
XRX,2001-01-18,26.33,23.66
XRX,2001-01-19,18.95,24.06
XRX,2001-01-22,23.98,22.47
XRX,2001-01-23,26.06,23.46
XRX,2001-01-24,20.72,24.06
XRX,2001-01-25,22.71,23.86
XRX,2001-01-26,28.52,21.87
XRX,2001-01-29,59.68,25.26
XRX,2001-01-30,85.62,25.52
XRX,2001-01-31,37.07,25.99
XRX,2001-02-01,25.83,26.82
XRX,2001-02-02,31.34,26.28
XRX,2001-02-05,26.38,25.20
XRX,2001-02-06,32.22,23.51
XRX,2001-02-07,32.86,21.98
XRX,2001-02-08,18.71,22.33
XRX,2001-02-09,19.70,22.11
XRX,2001-02-12,18.02,21.48
XRX,2001-02-13,15.39,21.86
XRX,2001-02-14,33.61,23.70
XRX,2001-02-15,14.97,23.03
XRX,2001-02-16,18.95,22.75
XRX,2001-02-20,15.57,22.14
XRX,2001-02-21,8.98,21.48
XRX,2001-02-22,19.76,20.84
XRX,2001-02-23,22.06,19.60
XRX,2001-02-26,19.72,19.50
XRX,2001-02-27,25.29,19.31
XRX,2001-02-28,25.20,19.38
XRX,2001-03-01,36.77,18.41
XRX,2001-03-02,37.88,21.49
XRX,2001-03-05,17.19,21.69
XRX,2001-03-06,20.16,22.17
XRX,2001-03-07,28.02,23.48
XRX,2001-03-08,20.83,22.55
XRX,2001-03-09,17.42,21.49
XRX,2001-03-12,19.60,19.79
XRX,2001-03-13,27.45,18.12
XRX,2001-03-14,23.19,18.77
XRX,2001-03-15,33.38,17.48
XRX,2001-03-16,27.87,16.14
XRX,2001-03-19,18.50,17.35
XRX,2001-03-20,37.69,18.61
XRX,2001-03-21,26.01,18.86
XRX,2001-03-22,15.45,17.93
XRX,2001-03-23,17.06,19.05
XRX,2001-03-26,26.35,18.09
XRX,2001-03-27,17.77,18.35
XRX,2001-03-28,33.13,20.05
XRX,2001-03-29,10.79,18.67
XRX,2001-03-30,13.48,19.22
XRX,2001-04-02,15.02,19.25
XRX,2001-04-03,39.52,15.88
XRX,2001-04-04,37.32,17.00
XRX,2001-04-05,13.56,16.87
XRX,2001-04-06,16.84,16.68
XRX,2001-04-09,10.67,16.91
XRX,2001-04-10,12.99,17.45
XRX,2001-04-11,15.42,18.03
XRX,2001-04-12,11.64,18.64
XRX,2001-04-16,8.70,18.57
XRX,2001-04-17,17.10,19.70
XRX,2001-04-18,27.94,20.53
XRX,2001-04-19,218.41,28.55
XRX,2001-04-20,92.59,27.59
XRX,2001-04-23,47.65,24.38
XRX,2001-04-24,30.08,25.95
XRX,2001-04-25,24.53,26.24
XRX,2001-04-26,27.86,25.70
XRX,2001-04-27,37.77,28.29
XRX,2001-04-30,42.81,29.00
XRX,2001-05-01,62.59,31.76
XRX,2001-05-02,65.92,30.64
XRX,2001-05-03,51.91,31.82
XRX,2001-05-04,32.29,31.57
XRX,2001-05-07,21.21,31.82
XRX,2001-05-08,29.84,31.44
XRX,2001-05-09,26.10,32.08
XRX,2001-05-10,22.77,32.01
XRX,2001-05-11,37.34,32.53
XRX,2001-05-14,21.36,32.08
XRX,2001-05-15,40.91,34.16
XRX,2001-05-16,47.71,34.74
XRX,2001-05-17,36.56,34.87
XRX,2001-05-18,29.13,35.00
XRX,2001-05-21,38.38,36.41
XRX,2001-05-22,79.97,34.48
XRX,2001-05-23,34.65,33.84
XRX,2001-05-24,25.21,33.14
XRX,2001-05-25,50.27,32.05
XRX,2001-05-29,41.03,30.31
XRX,2001-05-30,46.30,28.97
XRX,2001-05-31,80.85,31.79
XRX,2001-06-01,67.80,34.00
XRX,2001-06-04,49.32,34.48
XRX,2001-06-05,54.12,32.05
XRX,2001-06-06,44.57,31.57
XRX,2001-06-07,52.38,29.35
XRX,2001-06-08,58.02,28.90
XRX,2001-06-11,34.75,28.23
XRX,2001-06-12,54.22,28.07
XRX,2001-06-13,31.38,26.98
XRX,2001-06-14,43.77,26.63
XRX,2001-06-15,46.82,25.66
XRX,2001-06-18,33.29,25.60
XRX,2001-06-19,25.70,25.70
XRX,2001-06-20,29.53,24.96
XRX,2001-06-21,25.70,25.34
XRX,2001-06-22,29.14,24.86
XRX,2001-06-25,22.87,23.96
XRX,2001-06-26,35.08,26.08
XRX,2001-06-27,50.18,27.56
XRX,2001-06-28,27.08,29.22
XRX,2001-06-29,45.87,30.70
XRX,2001-07-02,24.88,30.47
XRX,2001-07-03,14.83,30.06
XRX,2001-07-05,18.63,30.73
XRX,2001-07-06,21.39,29.51
XRX,2001-07-09,19.28,29.13
XRX,2001-07-10,61.44,27.59
XRX,2001-07-11,40.43,26.91
XRX,2001-07-12,35.20,26.75
XRX,2001-07-13,14.55,27.46
XRX,2001-07-16,15.22,27.30
XRX,2001-07-17,18.24,27.40
XRX,2001-07-18,25.13,27.20
XRX,2001-07-19,25.62,26.34
XRX,2001-07-20,19.04,26.37
XRX,2001-07-23,36.19,26.30
XRX,2001-07-24,26.54,25.63
XRX,2001-07-25,36.12,24.35
XRX,2001-07-26,21.34,25.66
XRX,2001-07-27,23.67,25.34
XRX,2001-07-30,14.17,25.92
XRX,2001-07-31,14.41,25.60
XRX,2001-08-01,15.14,26.08
XRX,2001-08-02,15.71,26.63
XRX,2001-08-03,18.45,26.47
XRX,2001-08-06,12.31,26.24
XRX,2001-08-07,14.48,27.11
XRX,2001-08-08,28.47,26.95
XRX,2001-08-09,49.64,26.14
XRX,2001-08-10,29.37,26.69
XRX,2001-08-13,50.16,27.40
XRX,2001-08-14,42.04,27.30
XRX,2001-08-15,22.43,27.72
XRX,2001-08-16,21.11,27.59
XRX,2001-08-17,19.12,28.10
XRX,2001-08-20,19.95,26.98
XRX,2001-08-21,28.55,27.75
XRX,2001-08-22,14.77,28.17
XRX,2001-08-23,15.75,27.62
XRX,2001-08-24,16.67,28.55
XRX,2001-08-27,21.39,29.32
XRX,2001-08-28,40.19,30.28
XRX,2001-08-29,32.64,29.06
XRX,2001-08-30,24.80,28.94
XRX,2001-08-31,16.44,29.51
XRX,2001-09-04,29.26,29.99
XRX,2001-09-05,22.35,29.80
XRX,2001-09-06,27.37,29.19
XRX,2001-09-07,28.12,29.58
XRX,2001-09-10,16.10,29.03
XRX,2001-09-17,51.99,28.87
XRX,2001-09-18,21.16,27.43
XRX,2001-09-19,40.55,24.70
XRX,2001-09-20,41.48,23.55
XRX,2001-09-21,46.16,21.56
XRX,2001-09-24,26.43,23.71
XRX,2001-09-25,20.63,24.70
XRX,2001-09-26,15.61,24.70
XRX,2001-09-27,18.88,23.35
XRX,2001-09-28,19.25,24.86
XRX,2001-10-01,13.08,23.87
XRX,2001-10-02,23.75,24.96
XRX,2001-10-03,26.40,26.11
XRX,2001-10-04,30.60,26.30
XRX,2001-10-05,45.64,23.61
XRX,2001-10-08,19.71,24.44
XRX,2001-10-09,13.02,23.90
XRX,2001-10-10,22.20,25.28
XRX,2001-10-11,23.00,26.11
XRX,2001-10-12,44.85,25.95
XRX,2001-10-15,18.74,24.93
XRX,2001-10-16,16.89,25.53
XRX,2001-10-17,15.87,24.06
XRX,2001-10-18,14.98,23.32
XRX,2001-10-19,16.21,24.35
XRX,2001-10-22,15.51,23.48
XRX,2001-10-23,20.76,23.42
XRX,2001-10-24,33.87,22.13
XRX,2001-10-25,24.74,22.36
XRX,2001-10-26,31.87,22.29
XRX,2001-10-29,12.86,22.46
